,job_type,company_name,company_rating,location,title,parsed_salary
393,Full-time,Aristocrat,3.4,Las Vegas,Accountant,100650.0
394,Full-time,Portage County Ohio,3.3,Ravenna,Accountant,71671.0
395,Full-time,Irving Independent School District,3.7,Texas,Accountant,76995.0
396,Full-time,Cleveland State University,4.2,Cleveland,Accountant,71671.0
397,Full-time,Mount Carmel Health System,3.5,Columbus,Accountant,102780.0
398,Full-time,Neurocrine Bioscience,3.7,San Diego,Accountant,114237.5
400,Full-time,AngloGold Ashanti,4.1,Greenwood Village,Accountant,110000.0
401,Full-time,"Coastal Sunbelt Produce, LLC",3.4,Laurel,Accountant,82500.0
402,Full-time,NASCAR,4.0,Daytona Beach,Accountant,102780.0
403,Full-time,Wilshire Law Firm,3.8,Los Angeles,Accountant,95000.0
404,Full-time,Virginia Housing Development Authority,3.8,Richmond,Accountant,70234.5
405,Full-time,Durham - Velocity HQ,3.3,Durham,Accountant,102780.0
406,Full-time,Arkansas Department of Transportation,3.6,Little Rock,Accountant,64298.0
407,Full-time,Scilex Pharmaceuticals Inc.,4.7,Palo Alto,Accountant,65000.0
408,Full-time,Netflix,3.9,Los Angeles,Accountant,102780.0
409,Full-time,University of Houston,4.2,Houston,Accountant,60700.0
410,Full-time,Parish of Ascension,4.2,Gonzales,Accountant,53175.0
411,Full-time,Coalfire,3.5,Chicago,Accountant,96844.5
412,Full-time,Pleasanton Independent School District,4.0,Pleasanton,Accountant,78987.0
413,Full-time,Pinal County,3.4,Florence,Accountant,58610.5
414,Full-time,New Opportunities Inc,3.4,Waterbury,Accountant,56250.0
415,Full-time,Floyd Valley Healthcare,3.8,Le Mars,Accountant,77278.25
416,Part-time,Virginia Tech,4.3,Blacksburg,Accountant,35360.0
417,Full-time,Clinton Savings Bank,3.3,Clinton,Accountant,74250.0
418,Full-time,Brotherhood Mutual Insurance Company,4.3,Fort Wayne,Accountant,75000.0
419,Full-time,Sierra Space,2.2,Broomfield,Accountant,80282.0
420,Full-time,UC San Diego Health,4.1,San Diego,Accountant,96844.5
421,Full-time,NGL Energy Partners LP,2.9,Tulsa,Accountant,96844.5
422,Full-time,City of Riverdale,3.8,Riverdale,Accountant,59491.0
423,Full-time,Central Counties Center For Mental,3.7,Temple,Accountant,99840.0
424,Full-time,University of Florida,4.2,Gainesville,Accountant,65000.0
425,Full-time,Countsy,3.6,Mountain View,Accountant,65520.0
426,Full-time,North Carolina A&T State University,4.1,Greensboro,Accountant,60108.75
427,Full-time,James Madison University,4.3,Harrisonburg,Accountant,57025.5
428,Full-time,Tsay Federal Contracting Services Llc,3.3,United States,Accountant,102780.0
429,Full-time,Toll Brothers,3.7,Fort Washington,Accountant,71671.0
430,Full-time,Baltimore County Public Schools,3.7,Baltimore County,Accountant,86499.5
431,Full-time,Marymount University,4.0,Arlington,Accountant,96844.5
432,Full-time,CA State Lottery,3.7,Sacramento County,Accountant,56730.0
433,Full-time,Abbott Construction,3.2,Seattle,Accountant,82500.0
434,Full-time,McKinstry,3.6,Seattle,Accountant,76500.0
435,Full-time,Andrews Center,3.4,Tyler,Accountant,102780.0
436,Full-time,"City of Fort Myers, FL",2.7,Fort Myers,Accountant,71671.0
437,Full-time,Buckeye Union School District,4.3,El Dorado Hills,Accountant,102780.0
438,Full-time,State of Nevada,3.6,Gardnerville,Accountant,102780.0
439,Full-time,University of North Carolina at Chapel Hill,4.1,Chapel Hill,Accountant,70000.0
440,Full-time,DISH,3.2,Englewood,Accountant,76575.0
441,Full-time,University of New Mexico,4.0,Albuquerque,Accountant,63000.0
442,Full-time,Beauty Manufacturing Solutions Corp.,3.8,Coppell,Accountant,60000.0
443,Full-time,Associa,3.2,Richardson,Accountant,102780.0
444,Full-time,The Watermark Hotel,4.5,Tysons,Accountant,74250.0
445,Full-time,kraken,3.6,United States,Accountant,92000.0
446,Full-time,RAND Corporation,3.6,Los Angeles,Accountant,77100.0
447,Full-time,Ashley Furniture,2.9,Arcadia,Accountant,102780.0
448,Full-time,ONEOK,3.7,Tulsa,Accountant,100000.0
449,Full-time,Sprinklr,3.4,San Francisco Bay Area,Accountant,132000.0
450,Full-time,Village of Oak Park,3.2,Oak Park,Accountant,79924.5
452,Full-time,State of Montana,3.4,Helena,Accountant,38480.0
453,Full-time,Heluna Health,3.8,Industry,Accountant,102780.0
454,Part-time,Compton Community College District,3.0,Compton,Accountant,71671.0
455,Full-time,Deschutes County,3.8,Bend,Accountant,102780.0
457,Full-time,Bowie State University,4.0,Bowie,Accountant,70000.0
458,Full-time,Children's Miracle Network Hospitals,4.3,Salt Lake City,Accountant,57000.0
459,Part-time,East Central University,4.1,Ada,Accountant,102780.0
460,Full-time,Rytec Corporation,3.4,Jackson,Accountant,60000.0
461,Full-time,Con Edison Company of New York,4.0,New York,Accountant,92500.0
462,Full-time,Teledyne Technologies Inc.,3.1,Hunt Valley,Accountant,105000.0
463,Full-time,"CF Industries Holdings, Inc.",3.7,Yazoo City,Accountant,71671.0
464,Full-time,Caterpillar,3.8,Chillicothe,Accountant,102780.0
465,Full-time,Young Automotive Group,4.4,Layton,Accountant,57500.0
466,Full-time,Mead & Hunt,4.3,Columbia,Accountant,82500.0
467,Full-time,Rocrich Agv Solutions Llc,3.3,Houston,Accountant,96844.5
468,Full-time,Aspen Insurance Holdings,3.8,Rocky Hill,Accountant,102780.0
469,Full-time,Muon Space,3.6,Mountain View,Accountant,110000.0
470,Full-time,CommonSpirit Health,3.2,Lufkin,Accountant,53175.0
471,Full-time,TEiC Construction Services,3.8,Duncan,Accountant,68640.0
472,Full-time,North American Savings Bank,2.9,Kansas City,Accountant,96844.5
473,Full-time,Casey Peterson,4.0,Gillette,Accountant,49375.0
474,Full-time,Trust Automation,4.4,San Luis Obispo,Accountant,95000.0
475,Full-time,Dedham,3.8,Dedham,Accountant,80622.5
476,Full-time,University of New Mexico,4.0,Albuquerque,Accountant,102780.0
477,Full-time,Stryker,3.8,San Antonio,Accountant,102780.0
478,Full-time,NYS Gaming Commission,4.4,Schenectady,Accountant,67427.0
479,Full-time,Apis Services,3.2,Claremont,Accountant,82500.0
480,Full-time,Abbott Laboratories,3.9,Abbott Park,Accountant,109000.0
481,Full-time,Resilience,2.5,Alachua,Accountant,75000.0
482,Full-time,GCI,3.9,United States,Accountant,53175.0
483,Full-time,North Texas Behavioral Health Authority,4.3,Dallas,Accountant,67500.0
484,Full-time,Black & Veatch Corporation,3.7,Overland Park,Accountant,82500.0
485,Full-time,Magna International Inc.,3.5,Bowling Green,Accountant,66095.5
486,Full-time,Inspire Brands,3.0,Atlanta,Accountant,102780.0
487,Full-time,DocuSign,3.6,California,Accountant,115300.0
488,Full-time,Discovery Natural Resources LLC,3.8,Denver,Accountant,110000.0
489,Full-time,"Your Part-Time Controller, LLC",4.2,New Orleans,Accountant,70000.0
490,Full-time,Central City Integrated Health,2.5,Detroit,Accountant,102780.0
491,Full-time,Direction Home Akron Canton Area Agency On Aging & Disabilities,3.9,Uniontown,Accountant,67500.0
492,Full-time,Hines,4.1,Greenwich,Accountant,82100.0
493,Full-time,Global Development Incubator,3.8,Washington,Accountant,75000.0
494,Full-time,Lewis and Clark County,3.6,Helena,Accountant,96844.5
495,Full-time,US Goddard Space Flight Center,3.7,Greenbelt,Accountant,95177.0
496,Full-time,"Johnston County, NC",3.4,Johnston County,Accountant,96844.5
497,Full-time,City of Phoenix,4.1,Phoenix,Accountant,102780.0
498,Full-time,Sargent & Lundy,3.6,Chicago,Accountant,74250.0
499,Full-time,Empower,3.0,Colorado,Accountant,87900.0
500,Full-time,Arkansas Blue Cross and Blue Shield,3.9,Little Rock,Accountant,74250.0
501,Full-time,Mass General Brigham,4.1,Somerville,Accountant,74250.0
502,Full-time,Zachry Group,3.8,Pasadena,Accountant,53175.0
503,Full-time,Zuora,3.6,Boston,Accountant,114500.0
504,Full-time,First Health Care of Puerto Rico,3.7,Guaynabo,Accountant,57226.0
505,Full-time,American College of Emergency Physicians (ACEP),4.1,Irving,Accountant,102780.0
506,Full-time,Expedia Group,3.8,Springfield,Accountant,80000.0
507,Full-time,Killam Oil Co LTD,3.1,Laredo,Accountant,102780.0
508,Full-time,Kinder Morgan,3.5,Houston,Accountant,102780.0
509,Full-time,CSO Architects,3.8,Indianapolis,Accountant,102780.0
510,Full-time,"City and County of Honolulu, HI",4.1,Oahu Island,Accountant,71016.0
511,Full-time,State of Wyoming,3.6,Cheyenne,Accountant,102780.0
512,Full-time,"AMETEK, Inc.",3.3,Mount Prospect,Accountant,96844.5
513,Full-time,Batesville School District,4.6,Batesville,Accountant,102780.0
514,Full-time,Finra,3.8,Rockville,Accountant,93050.0
515,Full-time,University of Mary,3.6,Bismarck,Accountant,75000.0
516,Full-time,"Nelnet Bank, Inc.",3.6,Draper,Accountant,80000.0
517,Full-time,MD Anderson Cancer Center,4.1,Houston,Accountant,64000.0
519,Full-time,"Hebrew SeniorLife, Inc.",3.6,Dedham,Accountant,102780.0
520,Full-time,"Nucleus RadioPharma, Inc.",3.9,Davidson,Accountant,74250.0
521,Full-time,MiraCosta College,4.6,Oceanside,Accountant,91579.0
522,Full-time,Lazard,4.0,New York,Accountant,110000.0
523,Full-time,Washoe County School District,3.6,Washoe County,Accountant,102780.0
524,Full-time,Nationwide Children's Hospital,3.9,Columbus,Accountant,102780.0
525,Full-time,National Fire Protection Association,3.7,Massachusetts,Accountant,96844.5
526,Full-time,Maersk,4.0,North Carolina,Accountant,102780.0
527,Full-time,Finance and Administration,3.8,Nashville,Accountant,60336.0
528,Full-time,Capital Health,3.7,Lawrenceville,Accountant,102780.0
529,Full-time,Old Dominion University,4.2,Norfolk,Accountant,96844.5
530,Full-time,Kaiser Permanente,4.0,Wailuku,Accountant,102780.0
531,Full-time,Consolidated Communications,3.0,Remote,Accountant,52829.0
532,Full-time,State of Wyoming,3.6,Cheyenne,Accountant,102780.0
533,Full-time,Mount Wachusett Community College,3.9,Gardner,Accountant,61576.5
534,Full-time,The University of North Carolina Greensboro,4.3,Greensboro,Accountant,74632.0
535,Full-time,TEXAS HISTORICAL COMMISSION,3.6,Austin,Accountant,97500.0
536,Full-time,Sempra,4.0,San Diego,Accountant,102780.0
537,Full-time,Occidental Petroleum Corporation,3.9,Houston,Accountant,102780.0
538,Full-time,Bridgeway,3.2,Coraopolis,Accountant,71671.0
539,Full-time,State of Missouri,3.3,Jefferson City,Accountant,55176.0
540,Full-time,"Munger, Tolles & Olson",3.7,Los Angeles,Accountant,117500.0
541,Full-time,HD Supply,3.3,Atlanta,Accountant,96844.5
542,Full-time,"City of San Marcos, Texas",3.0,San Marcos,Accountant,102780.0
543,Full-time,UnitedHealth Group,3.6,Minnetonka,Accountant,102780.0
544,Full-time,Southwest Health,3.5,Platteville,Accountant,74250.0
545,Full-time,Motional,3.2,Boston,Accountant,96750.0
546,Full-time,Commonwealth of PA,3.6,Dauphin County,Accountant,121389.0
547,Full-time,Valley Health System Consolidated Services,4.0,Las Vegas,Accountant,62500.0
548,Full-time,Holland Partner Group,3.7,Vancouver,Accountant,92500.0
549,Full-time,Empire Packing,2.2,Denver,Accountant,54451.5
550,Full-time,Central Penn College,3.8,Summerdale,Accountant,47500.0
551,Full-time,"Arrow International, Inc.",3.3,Cleveland,Accountant,74250.0
552,Full-time,Georgetown Visitation Preparatory School,3.8,Washington,Accountant,70000.0
553,Full-time,The State of Kansas,3.5,Shawnee County,Accountant,56160.0
554,Full-time,TPG Hotels & Resorts,3.0,McKinney,Accountant,77500.0
555,Full-time,CommonSpirit Health,3.2,Englewood,Accountant,67860.0
556,Full-time,Archwest Capital,3.2,Irvine,Accountant,75000.0
558,Full-time,"Marriott International, Inc",4.0,Nashville,Accountant,45760.0
559,Full-time,Beehive Industries,4.1,Englewood,Accountant,80000.0
560,Full-time,University of South Florida,4.1,Tampa,Accountant,53000.0
561,Full-time,kraken,3.6,United States,Accountant,92000.0
562,Full-time,Jackpot Junction Casino Hotel,3.5,Morton,Accountant,74250.0
563,Full-time,Woodbridge,3.2,Romulus,Accountant,102780.0
564,Full-time,Discover Financial Services,3.8,Riverwoods,Accountant,101700.0
565,Full-time,FullSpeed Automotive,1.7,Greenwood Village,Accountant,100000.0
566,Full-time,Riverside Casino and Golf Resort,3.9,Riverside,Accountant,70720.0
567,Full-time,Technology Service Corporation,4.0,Arlington,Accountant,102780.0
568,Full-time,Holcim US,4.0,Bloomsdale,Accountant,102780.0
569,Full-time,Hasbro Inc.,4.1,United States,Accountant,107500.0
570,Full-time,State of Maryland,3.6,Laurel,Accountant,79650.0
571,Full-time,Clozd,3.3,Lehi,Accountant,96844.5
572,Full-time,Mercatus Center Inc,4.3,Arlington,Accountant,102780.0
573,Full-time,United Way,4.1,Alexandria,Accountant,80000.0
574,Full-time,Snapchat,3.6,Los Angeles,Accountant,101000.0
575,Full-time,Teradyne,4.1,North Reading,Accountant,102780.0
576,Full-time,Zekelman Industries,2.4,Chandler,Accountant,102780.0
577,Full-time,Carthage Area Hospital,3.5,Carthage,Accountant,102780.0
578,Full-time,FreezPak Logistics,3.2,Woodbridge,Accountant,92500.0
579,Full-time,"City of Norfolk, VA",3.6,Norfolk,Accountant,61306.0
580,Full-time,Arcus Biosciences,4.3,Hayward,Accountant,115000.0
581,Full-time,Barrick Gold Corporation,4.0,Elko,Accountant,102780.0
582,Full-time,Sarasota Memorial Health Care System,4.0,Sarasota,Accountant,69600.0
583,Full-time,Bigbear.ai,4.2,United States,Accountant,107398.0
584,Full-time,Trend Health Partners,3.5,United States,Accountant,77500.0
585,Full-time,Barnes Bullets,3.2,Mona,Accountant,102780.0
586,Full-time,Altru Health System,3.3,Grand Forks,Accountant,96844.5
587,Part-time,CITY OF STOCKBRIDGE,3.4,Stockbridge,Accountant,68873.0
588,Full-time,The Salvation Army,3.8,Richmond,Accountant,82500.0
589,Full-time,Teco Energy,3.8,Albuquerque,Accountant,76510.0
590,Part-time,Netarus,5.0,Norfolk,Accountant,102780.0
591,Full-time,GEICO,3.2,Chevy Chase,Accountant,126000.0
592,Full-time,Topgolf Callaway Brands Corp.,3.5,Dallas,Accountant,67860.0
593,Full-time,Caterpillar,3.8,Chillicothe,Accountant,71671.0
594,Full-time,DMS Management Solutions,2.6,Westlake,Accountant,74250.0
595,Full-time,WestRock,3.1,Duluth,Accountant,102780.0
596,Full-time,"Availity, LLC.",3.2,Florida,Accountant,67967.5
597,Full-time,CalAmp,2.8,Irvine,Accountant,107398.0
598,Full-time,Dometic Corporation,3.0,Mission Hills,Accountant,73500.0
599,Full-time,SGA YOUTH & FAMILY SERVICES NFP,4.5,Chicago,Accountant,55000.0
600,Full-time,New York Life Insurance Co,3.7,San Francisco,Accountant,105000.0
602,Full-time,John Hancock,4.0,Shreveport,Accountant,53100.0
603,Full-time,Scale AI,1.9,San Francisco,Accountant,106000.0
604,Full-time,L3Harris Technologies,4.0,United States,Accountant,109750.0
605,Full-time,U.S. Coast Guard,4.4,Chesapeake,Accountant,72677.0
606,Full-time,"South Bay Workforce Investment Board, Inc.",3.5,Hawthorne,Accountant,97500.0
607,Full-time,"Microvast, Inc.",3.0,Texas,Accountant,96844.5
608,Full-time,Cloud Software Group,2.1,Santa Clara,Accountant,125415.5
609,Full-time,Institute for Building Technology and Safety,3.2,Baton Rouge,Accountant,74250.0
610,Full-time,"Titan International, Inc.",3.7,Des Moines,Accountant,96844.5
611,Full-time,Barry Wehmiller Companies Inc,3.4,Romeoville,Accountant,71671.0
612,Full-time,City of Dania Beach,4.0,Dania Beach,Accountant,71671.0
613,Full-time,Hillsborough Community College,4.1,Hillsborough County,Accountant,75000.0
614,Full-time,First Federal Bank,3.2,Twin Falls,Accountant,96844.5
615,Full-time,Wenger Corporation,3.5,Owatonna,Accountant,74250.0
616,Full-time,Pierce County Washington,3.7,Tacoma,Accountant,102780.0
617,Part-time,Notre Dame Academy,3.9,Hingham,Accountant,102780.0
618,Full-time,Credo,1.7,San Jose,Accountant,76000.0
619,Full-time,Baylor College of Medicine,3.8,United States,Accountant,71671.0
620,Full-time,"ARS Pharmaceuticals Operations, Inc.",3.5,San Diego,Accountant,120000.0
621,Full-time,"Families, Inc. Counseling Services",4.0,United States,Accountant,96844.5
622,Full-time,State of Ohio Jobs,3.7,Columbus,Accountant,102780.0
623,Full-time,"Action Pathways, Inc.",3.2,Fayetteville,Accountant,45000.0
624,Full-time,South Dakota Soybean Processors,2.6,Volga,Accountant,102780.0
625,Full-time,Parrish Healthcare,1.0,Titusville,Accountant,74250.0
626,Part-time,Intelsat,3.7,McLean,Accountant,102780.0
627,Full-time,Faith Chapel Christian Center,4.3,Birmingham,Accountant,102780.0
628,Full-time,The Busch Group,2.7,Irvine,Accountant,82500.0
629,Full-time,Equity Residential,3.9,Chicago,Accountant,102780.0
630,Full-time,Rakuten,3.4,San Mateo,Accountant,69349.5
631,Full-time,Rio Rancho Public Schools,3.7,Rio Rancho,Accountant,95000.0
632,Full-time,Commonwealth of PA,3.6,Dauphin County,Accountant,73135.0
633,Full-time,Holland Partner Group,3.7,Vancouver,Accountant,68640.0
634,Full-time,Summa Health,3.5,Akron,Accountant,96844.5
635,Full-time,Clemson University,4.3,Clemson,Accountant,51000.0
636,Full-time,MaxCyte Inc,5.0,Rockville,Accountant,113500.0
637,Full-time,Bedrock,3.6,Detroit,Accountant,102780.0
638,Full-time,Motorola Solutions,4.1,Fort Worth,Accountant,74250.0
639,Full-time,Financial Services (Fin_Svcs),3.8,Irvine,Accountant,109350.0
640,Full-time,KJUS,3.9,Boulder,Accountant,79250.0
641,Full-time,Delicato Family Wines,4.0,Stockton,Accountant,71671.0
642,Full-time,Yale University,4.2,New Haven,Accountant,102780.0
643,Full-time,Florida Atlantic University,4.1,Boca Raton,Accountant,67500.0
645,Full-time,Exelon Corporation,3.9,Oakbrook Terrace,Accountant,99000.0
646,Full-time,PCL Construction,3.8,Honolulu,Accountant,73000.0
647,Full-time,Tuskegee University,4.0,Tuskegee,Accountant,74250.0
648,Full-time,Knox Community Hospital,3.5,Mount Vernon,Accountant,102780.0
649,Full-time,Brighthouse Financial,3.6,Charlotte,Accountant,80000.0
650,Full-time,Electronic Arts,3.8,Colorado,Accountant,96844.5
651,Full-time,Cloud Software Group,2.1,Santa Clara,Accountant,82230.5
652,Full-time,Bridgewater State College,3.8,Bridgewater,Accountant,25230.0
653,Full-time,Diamond Line Delivery Systems Inc,4.1,Meridian,Accountant,67500.0
654,Full-time,"Honkamp Krueger & Co., P.C.",3.9,Davenport,Accountant,70850.0
655,Full-time,Coalfield Community Action Partnership,2.7,Mingo,Accountant,74250.0
656,Full-time,"City of Lebanon, TN",3.8,Lebanon,Accountant,102780.0
657,Full-time,Tidewater Community College,4.1,Norfolk,Accountant,60000.0
658,Full-time,"Lakeshore Recycling Systems, LLC",2.4,Rosemont,Accountant,74250.0
659,Full-time,"Alliant Engineering, Inc.",3.3,Minneapolis,Accountant,82500.0
660,Full-time,Profit Builders,3.0,Wichita,Accountant,74250.0
661,Part-time,US Army National Guard Units,4.4,Colchester,Accountant,101844.5
662,Full-time,University of Texas at El Paso,4.2,El Paso,Accountant,55000.0
663,Full-time,Department of Industrial Relations,3.7,Sacramento,Accountant,56730.0
664,Full-time,Howden Group Holdings,4.0,United States,Accountant,67500.0
665,Full-time,Walter P Moore,4.2,Houston,Accountant,102780.0
666,Full-time,Tolmar Inc.,2.9,Fort Collins,Accountant,72500.0
667,Full-time,Wright County Minnesota,3.8,Buffalo,Accountant,96844.5
668,Full-time,SmartStop Self Storage,3.2,Ladera Ranch,Accountant,70000.0
669,Full-time,Urenco,4.0,Eunice,Accountant,97010.5
670,Full-time,Avidity Biosciences,4.1,San Diego,Accountant,106250.0
671,Full-time,State of Arizona,3.4,Phoenix,Accountant,102780.0
